,Year,Month,Country_of_origin,Imports_hardcoal_tonnes,Imports_hardcoal_gigajoules,Average_calorificvalue_hardcoal,Imports_hardcoal_euros,Imports_hardcoal_eurospert,Imports_of_hard_coal_in_euros/tce
361,2007,January,Third countries,3248780.0,87682824.0,26989.0,222912366.0,68.61,74.51
362,2007,January,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
363,2007,January,Russian Federation,523414.0,13763804.0,26296.0,30628918.0,58.52,65.22
364,2007,January,South Africa,992954.0,25189365.0,25368.0,57526600.0,57.93,66.93
365,2007,January,United States,232172.0,6950061.0,29935.0,22437358.0,96.64,94.62
366,2007,January,Canada,160275.0,4891593.0,30520.0,18053603.0,112.64,108.17
367,2007,January,Colombia,355139.0,9108704.0,25648.0,20536309.0,57.83,66.08
368,2007,January,Australia,416974.0,12736480.0,30545.0,43152293.0,103.49,99.3
369,2007,January,Other third countries,567852.0,15042817.0,26491.0,30577285.0,53.85,59.57
370,2007,February,EU countries,526600.0,14324698.0,27202.0,33626921.0,63.86,68.8
371,2007,February,Third countries,2512225.0,67781583.0,26981.0,164983900.0,65.67,71.34
372,2007,February,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
373,2007,February,Russian Federation,392863.0,10349284.0,26343.0,23253417.0,59.19,65.85
374,2007,February,South Africa,681258.0,17042923.0,25017.0,36645677.0,53.79,63.02
375,2007,February,United States,214710.0,6239620.0,29061.0,16639992.0,77.5,78.16
376,2007,February,Canada,97974.0,2997549.0,30595.0,10630747.0,108.51,103.94
377,2007,February,Colombia,342363.0,8613252.0,25158.0,19263836.0,56.27,65.55
378,2007,February,Australia,365913.0,11094568.0,30320.0,34638473.0,94.66,91.5
379,2007,February,Other third countries,417144.0,11444387.0,27435.0,23911758.0,57.32,61.24
380,2007,March,EU countries,499524.0,13758787.0,27544.0,32670823.0,65.4,69.59
381,2007,March,Third countries,3609385.0,97935190.0,27133.0,249461834.0,69.11,74.65
382,2007,March,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
383,2007,March,Russian Federation,507883.0,13209257.0,26008.0,28811671.0,56.73,63.93
384,2007,March,South Africa,785792.0,19662029.0,25022.0,42363472.0,53.91,63.15
385,2007,March,United States,373617.0,10729901.0,28719.0,28946751.0,77.48,79.07
386,2007,March,Canada,203602.0,6082761.0,29876.0,19474177.0,95.65,93.83
387,2007,March,Colombia,721841.0,18695100.0,25899.0,41712080.0,57.79,65.39
388,2007,March,Australia,788104.0,23450760.0,29756.0,74977615.0,95.14,93.7
389,2007,March,Other third countries,228546.0,6105382.0,26714.0,13176068.0,57.65,63.25
390,2007,April,EU countries,334176.0,9265414.0,27726.0,22178714.0,66.37,70.15
391,2007,April,Third countries,2607458.0,70727074.0,27125.0,178279402.0,68.37,73.88
392,2007,April,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
393,2007,April,Russian Federation,554574.0,14592476.0,26313.0,31318880.0,56.47,62.9
394,2007,April,South Africa,353708.0,8836777.0,24983.0,18802221.0,53.16,62.36
395,2007,April,United States,235201.0,6946724.0,29535.0,19805329.0,84.21,83.56
396,2007,April,Canada,132858.0,3989138.0,30026.0,12330493.0,92.81,90.59
397,2007,April,Colombia,700880.0,17755638.0,25333.0,39479801.0,56.33,65.17
398,2007,April,Australia,534182.0,16114488.0,30167.0,51147942.0,95.75,93.02
399,2007,April,Other third countries,96055.0,2491833.0,25942.0,5394736.0,56.16,63.45
400,2007,May,EU countries,546431.0,14947444.0,27355.0,34809995.0,63.7,68.25
401,2007,May,Third countries,2642507.0,71834398.0,27184.0,185127777.0,70.06,75.53
402,2007,May,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
403,2007,May,Russian Federation,687147.0,17827217.0,25944.0,38248253.0,55.66,62.88
404,2007,May,South Africa,668586.0,17407900.0,26037.0,40689378.0,60.86,68.5
405,2007,May,United States,233517.0,6998090.0,29968.0,20594567.0,88.19,86.25
406,2007,May,Canada,168948.0,5072728.0,30025.0,16098905.0,95.29,93.01
407,2007,May,Colombia,444734.0,11100192.0,24959.0,25300411.0,56.89,66.8
408,2007,May,Australia,420606.0,12927412.0,30735.0,42995060.0,102.22,97.47
409,2007,May,Other third countries,18969.0,500859.0,26404.0,1201203.0,63.32,70.29
410,2007,June,EU countries,597925.0,16153780.0,27016.0,38151620.0,63.81,69.22
411,2007,June,Third countries,2781972.0,74230071.0,26683.0,182952684.0,65.76,72.23
412,2007,June,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
413,2007,June,Russian Federation,896717.0,22982934.0,25630.0,49961963.0,55.72,63.71
414,2007,June,South Africa,483508.0,12252757.0,25341.0,26778034.0,55.38,64.05
415,2007,June,United States,222367.0,6439148.0,28957.0,17798495.0,80.04,81.01
416,2007,June,Canada,172435.0,5143059.0,29826.0,16564304.0,96.06,94.39
417,2007,June,Colombia,597139.0,15052601.0,25208.0,33885069.0,56.75,65.98
418,2007,June,Australia,348201.0,10671630.0,30648.0,34301761.0,98.51,94.2
419,2007,June,Other third countries,61605.0,1687942.0,27399.0,3663058.0,59.46,63.6
420,2007,July,EU countries,613944.0,16785234.0,27340.0,39588990.0,64.48,69.12
421,2007,July,Third countries,3063912.0,83320093.0,27194.0,212859054.0,69.47,74.87
422,2007,July,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
423,2007,July,Russian Federation,1023178.0,26784292.0,26178.0,58543469.0,57.22,64.06
424,2007,July,South Africa,474893.0,11874592.0,25005.0,26991226.0,56.84,66.62
425,2007,July,United States,,,,,,
426,2007,July,Canada,,,,,,
427,2007,July,Colombia,490069.0,12282922.0,25064.0,28544911.0,58.25,68.11
428,2007,July,Australia,603119.0,18455835.0,30601.0,58035884.0,96.23,92.16
429,2007,July,Other third countries,108454.0,2991018.0,27579.0,6215676.0,57.31,60.91
430,2007,August,EU countries,530924.0,14317726.0,26968.0,34084099.0,64.2,69.77
431,2007,August,Third countries,2888526.0,78350975.0,27125.0,206532700.0,71.5,77.26
432,2007,August,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
433,2007,August,Russian Federation,633989.0,16792839.0,26488.0,36715276.0,57.91,64.08
434,2007,August,South Africa,762958.0,19490105.0,25545.0,49001002.0,64.23,73.68
435,2007,August,United States,196835.0,5816129.0,29548.0,17032694.0,86.53,85.83
436,2007,August,Canada,166380.0,5077918.0,30520.0,17415713.0,104.67,100.52
437,2007,August,Colombia,488428.0,12055257.0,24682.0,30211880.0,61.86,73.45
438,2007,August,Australia,557987.0,16860877.0,30217.0,50654428.0,90.78,88.05
439,2007,August,Other third countries,81949.0,2257850.0,27552.0,5501707.0,67.14,71.41
440,2007,September,EU countries,632022.0,16683110.0,26396.0,40595103.0,64.23,71.32
441,2007,September,Third countries,2998039.0,80972437.0,27008.0,209531751.0,69.89,75.84
442,2007,September,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
443,2007,September,Russian Federation,969622.0,24957177.0,25739.0,56779991.0,58.56,66.68
444,2007,September,South Africa,543518.0,13929844.0,25629.0,34233061.0,62.98,72.03
445,2007,September,United States,338244.0,9652598.0,28537.0,25737466.0,76.09,78.15
446,2007,September,Canada,155037.0,4731729.0,30520.0,16114117.0,103.94,99.81
447,2007,September,Colombia,375094.0,9272384.0,24720.0,23923445.0,63.78,75.62
448,2007,September,Australia,400167.0,12250912.0,30614.0,39777761.0,99.4,95.16
449,2007,September,Other third countries,216357.0,6177793.0,28554.0,12965910.0,59.93,61.51
450,2007,October,EU countries,562290.0,14983197.0,26647.0,39713869.0,70.63,77.68
451,2007,October,Third countries,2815539.0,75662784.0,26873.0,195827820.0,69.55,75.85
452,2007,October,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
453,2007,October,Russian Federation,927422.0,24345707.0,26251.0,56895849.0,61.35,68.49
454,2007,October,South Africa,518067.0,13008035.0,25109.0,31593473.0,60.98,71.18
455,2007,October,United States,248572.0,7208308.0,28999.0,20136085.0,81.01,81.87
456,2007,October,Canada,106154.0,3101136.0,29214.0,9895337.0,93.22,93.52
457,2007,October,Colombia,462925.0,11436482.0,24705.0,29629334.0,64.0,75.93
458,2007,October,Australia,382103.0,11705823.0,30635.0,36961261.0,96.73,92.54
459,2007,October,Other third countries,170296.0,4857293.0,28523.0,10716481.0,62.93,64.66
460,2007,November,EU countries,756854.0,20036303.0,26473.0,49478811.0,65.37,72.37
461,2007,November,Third countries,3343413.0,89482263.0,26764.0,242447108.0,72.51,79.41
462,2007,November,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
463,2007,November,Russian Federation,1115524.0,28624946.0,25661.0,70048440.0,62.79,71.72
464,2007,November,South Africa,661058.0,16941092.0,25627.0,48339140.0,73.12,83.63
465,2007,November,United States,352555.0,9846575.0,27929.0,30109996.0,85.41,89.62
466,2007,November,Canada,179553.0,5405476.0,30105.0,16356085.0,91.09,88.68
467,2007,November,Colombia,432841.0,10732776.0,24796.0,28731440.0,66.38,78.46
468,2007,November,Australia,343856.0,10558016.0,30705.0,33126319.0,96.34,91.96
469,2007,November,Other third countries,258026.0,7373382.0,28576.0,15735688.0,60.98,62.55
470,2007,December,EU countries,546022.0,14487585.0,26533.0,37114989.0,67.97,75.08
471,2007,December,Third countries,3113997.0,83719439.0,26885.0,241671323.0,77.61,84.6
472,2007,December,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
473,2007,December,Russian Federation,744112.0,19228488.0,25841.0,48986466.0,65.83,74.67
474,2007,December,South Africa,762599.0,19341719.0,25363.0,55423895.0,72.68,83.98
475,2007,December,United States,357273.0,10340985.0,28944.0,32714190.0,91.57,92.72
476,2007,December,Canada,112721.0,3395792.0,30126.0,12949079.0,114.88,111.76
477,2007,December,Colombia,511513.0,12763886.0,24953.0,37375144.0,73.07,85.82
478,2007,December,Australia,464953.0,14183151.0,30504.0,43141345.0,92.79,89.15
479,2007,December,Other third countries,160826.0,4465418.0,27766.0,11081204.0,68.9,72.73
480,2008,January,EU countries,498010.0,13536767.0,27182.0,39764334.0,79.85,86.09
481,2008,January,Third countries,3297609.0,87507830.0,26537.0,259743981.0,78.77,86.99
482,2008,January,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
483,2008,January,Russian Federation,808123.0,21175884.0,26204.0,60740363.0,75.16,84.07
484,2008,January,South Africa,1030863.0,25808622.0,25036.0,79253146.0,76.88,90.0
485,2008,January,United States,388352.0,10675126.0,27488.0,31584664.0,81.33,86.71
486,2008,January,Canada,129893.0,3963224.0,30511.0,13723529.0,105.65,101.49
487,2008,January,Colombia,468062.0,11733661.0,25069.0,33832301.0,72.28,84.51
488,2008,January,Australia,385581.0,11850803.0,30735.0,34377000.0,89.16,85.02
489,2008,January,Other third countries,86735.0,2300510.0,26523.0,6232978.0,71.86,79.41
490,2008,February,EU countries,611015.0,16714726.0,27356.0,55071963.0,90.13,96.56
491,2008,February,Third countries,3096302.0,83274169.0,26895.0,271342512.0,87.63,95.5
492,2008,February,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
493,2008,February,Russian Federation,646773.0,16563500.0,25609.0,49527809.0,76.58,87.64
494,2008,February,South Africa,805547.0,20166329.0,25034.0,68842628.0,85.46,100.05
495,2008,February,United States,688930.0,19677023.0,28562.0,66946186.0,97.17,99.71
496,2008,February,Canada,153144.0,4670311.0,30496.0,16227024.0,105.96,101.83
497,2008,February,Colombia,337825.0,8395598.0,24852.0,27964365.0,82.78,97.62
498,2008,February,Australia,321408.0,9837220.0,30607.0,28786558.0,89.56,85.76
499,2008,February,Other third countries,142675.0,3964188.0,27785.0,13047942.0,91.45,96.47
500,2008,March,EU countries,549690.0,14949448.0,27196.0,50596876.0,92.05,99.19
501,2008,March,Third countries,3327621.0,88744265.0,26669.0,294153495.0,88.4,97.14
502,2008,March,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
503,2008,March,Russian Federation,981584.0,25199529.0,25672.0,82607650.0,84.16,96.08
504,2008,March,South Africa,797316.0,19928044.0,24994.0,70068150.0,87.88,103.05
505,2008,March,United States,640262.0,17952514.0,28039.0,59538686.0,92.99,97.2
506,2008,March,Canada,156151.0,4760748.0,30488.0,16480116.0,105.54,101.45
507,2008,March,Colombia,272480.0,6722655.0,24672.0,23799181.0,87.34,103.75
508,2008,March,Australia,282384.0,8678310.0,30732.0,27718889.0,98.16,93.61
509,2008,March,Other third countries,197444.0,5502465.0,27868.0,13940823.0,70.61,74.25
510,2008,April,EU countries,470642.0,12990844.0,27602.0,47065729.0,100.0,106.18
511,2008,April,Third countries,3006438.0,80874873.0,26901.0,259430315.0,86.29,94.01
512,2008,April,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
513,2008,April,Russian Federation,718345.0,18929784.0,26352.0,58954666.0,82.07,91.28
514,2008,April,South Africa,716682.0,17924583.0,25011.0,58405219.0,81.49,95.5
515,2008,April,United States,635294.0,17934626.0,28230.0,61321763.0,96.53,100.21
516,2008,April,Canada,88480.0,2693710.0,30444.0,8327101.0,94.11,90.6
517,2008,April,Colombia,406167.0,10071445.0,24796.0,35003476.0,86.18,101.86
518,2008,April,Australia,310292.0,9620750.0,31005.0,28587825.0,92.13,87.09
519,2008,April,Other third countries,131178.0,3699975.0,28206.0,8830265.0,67.32,69.95
520,2008,May,EU countries,472230.0,13046351.0,27627.0,50268151.0,106.45,112.92
521,2008,May,Third countries,2749273.0,73115053.0,26594.0,255124279.0,92.8,102.27
522,2008,May,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
523,2008,May,Russian Federation,909751.0,23751440.0,26108.0,88189140.0,96.94,108.82
524,2008,May,South Africa,586739.0,14651155.0,24970.0,49720502.0,84.74,99.46
525,2008,May,United States,368339.0,10579400.0,28722.0,34614115.0,93.97,95.89
526,2008,May,Canada,116537.0,3410321.0,29264.0,10867079.0,93.25,93.39
527,2008,May,Colombia,486815.0,12170603.0,25000.0,46635751.0,95.8,112.3
528,2008,May,Australia,222944.0,6925723.0,31065.0,20713718.0,92.91,87.66
529,2008,May,Other third countries,58148.0,1626411.0,27970.0,4383974.0,75.39,79.0
530,2008,June,EU countries,469867.0,12974028.0,27612.0,51225498.0,109.02,115.72
531,2008,June,Third countries,2751488.0,74020621.0,26902.0,275226514.0,100.03,108.97
532,2008,June,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
533,2008,June,Russian Federation,735570.0,18814434.0,25578.0,79037661.0,107.45,123.12
534,2008,June,South Africa,636731.0,15934728.0,25026.0,58970046.0,92.61,108.46
535,2008,June,United States,288399.0,8285500.0,28729.0,32499012.0,112.69,114.96
536,2008,June,Canada,166010.0,5053047.0,30438.0,17773854.0,107.06,103.09
537,2008,June,Colombia,373908.0,9289922.0,24845.0,38207971.0,102.19,120.54
538,2008,June,Australia,407104.0,12487463.0,30674.0,34942076.0,85.83,82.01
539,2008,June,Other third countries,143766.0,4155527.0,28905.0,13795894.0,95.96,97.3
540,2008,July,EU countries,508967.0,14137463.0,27777.0,59146692.0,116.21,122.62
541,2008,July,Third countries,3316116.0,90029301.0,27149.0,369322757.0,111.37,120.23
542,2008,July,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
543,2008,July,Russian Federation,840559.0,21785000.0,25917.0,96270840.0,114.53,129.52
544,2008,July,South Africa,768328.0,19754759.0,25711.0,78151710.0,101.72,115.95
545,2008,July,United States,535598.0,15914282.0,29713.0,65670680.0,122.61,120.94
546,2008,July,Canada,149696.0,4568722.0,30520.0,17087100.0,114.15,109.61
547,2008,July,Colombia,474561.0,11710791.0,24677.0,51168616.0,107.82,128.06
548,2008,July,Australia,380948.0,11600187.0,30451.0,40001962.0,105.01,101.07
549,2008,July,Other third countries,166426.0,4695560.0,28214.0,20971849.0,126.01,130.9
550,2008,August,EU countries,428162.0,11794413.0,27547.0,50361734.0,117.62,125.14
551,2008,August,Third countries,2547444.0,70206137.0,27559.0,331045634.0,129.95,138.2
552,2008,August,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
553,2008,August,Russian Federation,569023.0,14847852.0,26094.0,71531986.0,125.71,141.2
554,2008,August,South Africa,406306.0,10288559.0,25322.0,45056037.0,110.89,128.35
555,2008,August,United States,322006.0,9360854.0,29070.0,38448557.0,119.4,120.38
556,2008,August,Canada,160473.0,4897636.0,30520.0,18674744.0,116.37,111.75
557,2008,August,Colombia,268923.0,6596441.0,24529.0,28867406.0,107.34,128.26
558,2008,August,Australia,566530.0,16987822.0,29986.0,98064834.0,173.1,169.18
559,2008,August,Other third countries,254183.0,7226973.0,28432.0,30402070.0,119.61,123.29
560,2008,September,EU countries,526698.0,14050589.0,26677.0,61825901.0,117.38,128.96
561,2008,September,Third countries,2526496.0,68579069.0,27144.0,315573778.0,124.91,134.86
562,2008,September,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
563,2008,September,Russian Federation,642365.0,17098292.0,26618.0,72239673.0,112.46,123.83
564,2008,September,South Africa,483641.0,12134834.0,25091.0,50736730.0,104.91,122.54
565,2008,September,United States,238482.0,6779272.0,28427.0,29128266.0,122.14,125.93
566,2008,September,Canada,,,,,,
567,2008,September,Colombia,294451.0,7214148.0,24500.0,30315075.0,102.95,123.16
568,2008,September,Australia,,,,,,
569,2008,September,Other third countries,404298.0,11166088.0,27618.0,48902380.0,120.96,128.36
570,2008,October,EU countries,487899.0,13212363.0,27080.0,59586619.0,122.13,132.18
571,2008,October,Third countries,3034907.0,81464285.0,26842.0,364669781.0,120.16,131.2
572,2008,October,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
573,2008,October,Russian Federation,658270.0,17525773.0,26624.0,71539993.0,108.68,119.63
574,2008,October,South Africa,719313.0,18158643.0,25244.0,72296422.0,100.51,116.69
575,2008,October,United States,510269.0,14366595.0,28155.0,57347332.0,112.39,116.99
576,2008,October,Canada,,,,,,
577,2008,October,Colombia,491846.0,12147522.0,24698.0,53064474.0,107.89,128.03
578,2008,October,Australia,,,,,,
579,2008,October,Other third countries,192520.0,5196231.0,26991.0,22187568.0,115.25,125.14
580,2008,November,EU countries,477769.0,12972664.0,27153.0,63297552.0,132.49,143.0
581,2008,November,Third countries,3394322.0,91627033.0,26994.0,454189210.0,133.81,145.28
582,2008,November,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
583,2008,November,Russian Federation,762195.0,19559010.0,25661.0,73507960.0,96.44,110.15
584,2008,November,South Africa,899356.0,22902305.0,25465.0,90855306.0,101.02,116.27
585,2008,November,United States,365710.0,10421749.0,28497.0,42972988.0,117.51,120.85
586,2008,November,Canada,126329.0,3855561.0,30520.0,29540121.0,233.83,224.55
587,2008,November,Colombia,390012.0,9592779.0,24596.0,46278811.0,118.66,141.39
588,2008,November,Australia,524725.0,15972965.0,30441.0,127460051.0,242.91,233.87
589,2008,November,Other third countries,325995.0,9322664.0,28598.0,43573973.0,133.66,136.99
590,2008,December,EU countries,428865.0,11511706.0,26842.0,57600063.0,134.31,146.65
591,2008,December,Third countries,3344971.0,88971133.0,26598.0,369120409.0,110.35,121.59
592,2008,December,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
593,2008,December,Russian Federation,884461.0,23032108.0,26041.0,78480459.0,88.73,99.87
594,2008,December,South Africa,964424.0,24127987.0,25018.0,74244699.0,76.98,90.18
595,2008,December,United States,391129.0,11081197.0,28331.0,41427935.0,105.92,109.57
596,2008,December,Canada,,,,,,
597,2008,December,Colombia,402272.0,9941072.0,24712.0,39094391.0,97.18,115.26
598,2008,December,Australia,,,,,,
599,2008,December,Other third countries,205947.0,5759085.0,27964.0,25287057.0,122.78,128.69
600,2009,January,EU countries,964424.0,24127987.0,25018.0,74244699.0,76.98,90.18
601,2009,January,Third countries,391129.0,11081197.0,28331.0,41427935.0,105.92,109.57
602,2009,January,United Kingdom,,,,,,
603,2009,January,Russian Federation,402272.0,9941072.0,24712.0,39094391.0,97.18,115.26
604,2009,January,South Africa,,,,,,
605,2009,January,United States,205947.0,5759085.0,27964.0,25287057.0,122.78,128.69
606,2009,January,Canada,0.0,0.0,0.0,0.0,0.0,0.0
607,2009,January,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
608,2009,January,Australia,3301791.0,89118028.0,26991.0,389068409.0,117.84,127.95
609,2009,January,Other third countries,0.0,0.0,0.0,0.0,0.0,0.0
610,2009,February,EU countries,377907.0,10580657.0,27998.0,36118168.0,95.57,100.05
611,2009,February,Third countries,3046580.0,80402754.0,26391.0,333220678.0,109.38,121.46
612,2009,February,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
613,2009,February,Russian Federation,620497.0,16059093.0,25881.0,47378831.0,76.36,86.47
614,2009,February,South Africa,917659.0,22841434.0,24891.0,64426865.0,70.21,82.67
615,2009,February,United States,377396.0,10244699.0,27146.0,33791504.0,89.54,96.67
616,2009,February,Canada,122163.0,3728415.0,30520.0,29743894.0,243.48,233.81
617,2009,February,Colombia,486992.0,11972792.0,24585.0,38784158.0,79.64,94.94
618,2009,February,Australia,408648.0,12521158.0,30640.0,103954731.0,254.39,243.32
619,2009,February,Other third countries,113225.0,3035163.0,26806.0,15140695.0,133.72,146.2
620,2009,March,EU countries,510063.0,14276556.0,27990.0,43441548.0,85.17,89.18
621,2009,March,Third countries,2790899.0,73196778.0,26227.0,264070688.0,94.62,105.73
622,2009,March,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
623,2009,March,Russian Federation,643738.0,16522155.0,25666.0,41265540.0,64.1,73.2
624,2009,March,South Africa,770697.0,19107648.0,24793.0,46857206.0,60.8,71.87
625,2009,March,United States,475805.0,13063784.0,27456.0,39539583.0,83.1,88.71
626,2009,March,Canada,60075.0,1832204.0,30499.0,15049020.0,250.5,240.72
627,2009,March,Colombia,440936.0,10838187.0,24580.0,34082845.0,77.3,92.16
628,2009,March,Australia,270839.0,8361886.0,30874.0,70999826.0,262.15,248.85
629,2009,March,Other third countries,128809.0,3470914.0,26946.0,16276668.0,126.36,137.44
630,2009,April,EU countries,255934.0,6983569.0,27287.0,20707678.0,80.91,86.9
631,2009,April,Third countries,2500015.0,65789441.0,26316.0,244242092.0,97.7,108.81
632,2009,April,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
633,2009,April,Russian Federation,597684.0,15374654.0,25724.0,37888624.0,63.39,72.23
634,2009,April,South Africa,568329.0,14147038.0,24892.0,34700653.0,61.06,71.89
635,2009,April,United States,413890.0,11429880.0,27616.0,48052640.0,116.1,123.21
636,2009,April,Canada,,,,,,
637,2009,April,Colombia,476496.0,11750283.0,24660.0,35188749.0,73.85,87.77
638,2009,April,Australia,310454.0,9282407.0,29899.0,65164888.0,209.9,205.75
639,2009,April,Other third countries,,,,,,
640,2009,May,EU countries,198266.0,5392240.0,27197.0,15751668.0,79.45,85.61
641,2009,May,Third countries,2307127.0,60998998.0,26439.0,220847892.0,95.72,106.11
642,2009,May,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
643,2009,May,Russian Federation,707274.0,18188758.0,25717.0,44368225.0,62.73,71.49
644,2009,May,South Africa,335949.0,8229146.0,24495.0,23191894.0,69.03,82.6
645,2009,May,United States,334002.0,9343828.0,27975.0,29059770.0,87.0,91.15
646,2009,May,Canada,,,,,,
647,2009,May,Colombia,498532.0,12438489.0,24950.0,32230106.0,64.65,75.94
648,2009,May,Australia,210638.0,6454434.0,30642.0,51930326.0,246.54,235.8
649,2009,May,Other third countries,,,,,,
650,2009,June,EU countries,310104.0,8509875.0,27442.0,24328203.0,78.45,83.79
651,2009,June,Third countries,2215588.0,58594877.0,26447.0,195420335.0,88.2,97.75
652,2009,June,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
653,2009,June,Russian Federation,793388.0,20178651.0,25434.0,45321736.0,57.12,65.83
654,2009,June,South Africa,241264.0,6022872.0,24964.0,15859518.0,65.74,77.17
655,2009,June,United States,343178.0,9741185.0,28385.0,35510095.0,103.47,106.84
656,2009,June,Canada,57824.0,1763590.0,30499.0,14353713.0,248.23,238.54
657,2009,June,Colombia,394306.0,9834666.0,24942.0,25651081.0,65.05,76.44
658,2009,June,Australia,300421.0,8584564.0,28575.0,49481627.0,164.71,168.93
659,2009,June,Other third countries,85207.0,2469349.0,28981.0,9242565.0,108.47,109.7
660,2009,July,EU countries,241375.0,6572625.0,27230.0,16075036.0,66.6,71.68
661,2009,July,Third countries,2479985.0,65927493.0,26584.0,215837665.0,87.03,95.95
662,2009,July,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
663,2009,July,Russian Federation,813068.0,20886506.0,25689.0,47704116.0,58.67,66.94
664,2009,July,South Africa,307730.0,7762951.0,25227.0,17730783.0,57.62,66.94
665,2009,July,United States,223385.0,6452462.0,28885.0,21257260.0,95.16,96.55
666,2009,July,Canada,127846.0,3994211.0,31242.0,25226720.0,197.32,185.1
667,2009,July,Colombia,673466.0,16849705.0,25019.0,40691770.0,60.42,70.78
668,2009,July,Australia,246145.0,7514821.0,30530.0,56613390.0,230.0,220.79
669,2009,July,Other third countries,88345.0,2466837.0,27923.0,6613626.0,74.86,78.58
670,2009,August,EU countries,283292.0,7724893.0,27268.0,17632795.0,62.24,66.9
671,2009,August,Third countries,2093429.0,56667438.0,27069.0,189595819.0,90.57,98.06
672,2009,August,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
673,2009,August,Russian Federation,614365.0,16261255.0,26468.0,41532880.0,67.6,74.86
674,2009,August,South Africa,327353.0,8198473.0,25045.0,18978409.0,57.98,67.84
675,2009,August,United States,406751.0,11549370.0,28394.0,33525815.0,82.42,85.08
676,2009,August,Canada,49705.0,1513719.0,30454.0,8626536.0,173.55,167.02
677,2009,August,Colombia,334063.0,8351804.0,25001.0,21405300.0,64.08,75.12
678,2009,August,Australia,293785.0,8897276.0,30285.0,61312504.0,208.7,201.97
679,2009,August,Other third countries,67407.0,1895541.0,28121.0,4214375.0,62.52,65.16
680,2009,September,EU countries,307797.0,8402568.0,27299.0,21348000.0,69.36,74.46
681,2009,September,Third countries,2479104.0,67189240.0,27102.0,209584802.0,84.54,91.42
682,2009,September,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
683,2009,September,Russian Federation,895575.0,23265553.0,25978.0,53649419.0,59.9,67.58
684,2009,September,South Africa,168278.0,4461996.0,26516.0,14610715.0,86.82,95.97
685,2009,September,United States,297422.0,9004834.0,30276.0,33539096.0,112.77,109.16
686,2009,September,Canada,114301.0,3575313.0,31280.0,16541304.0,144.72,135.59
687,2009,September,Colombia,555653.0,13819468.0,24871.0,31830554.0,57.28,67.51
688,2009,September,Australia,233462.0,7039682.0,30153.0,41967871.0,179.76,174.72
689,2009,September,Other third countries,214413.0,6022394.0,28088.0,17445843.0,81.37,84.9
690,2009,October,EU countries,468677.0,12823948.0,27362.0,30415892.0,64.9,69.51
691,2009,October,Third countries,3169872.0,84340436.0,26607.0,240869424.0,75.99,83.7
692,2009,October,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
693,2009,October,Russian Federation,1199198.0,30731221.0,25626.0,72139356.0,60.16,68.8
694,2009,October,South Africa,199922.0,4960705.0,24813.0,12168130.0,60.86,71.89
695,2009,October,United States,345494.0,10170551.0,29438.0,33020263.0,95.57,95.15
696,2009,October,Canada,53814.0,1638877.0,30454.0,8781275.0,163.18,157.04
697,2009,October,Colombia,781653.0,19443484.0,24875.0,44841590.0,57.37,67.59
698,2009,October,Australia,224654.0,6932262.0,30858.0,37090501.0,165.1,156.81
699,2009,October,Other third countries,365137.0,10463336.0,28656.0,32828309.0,89.91,91.95
700,2009,November,EU countries,527191.0,14303954.0,27132.0,36068110.0,68.42,73.9
701,2009,November,Third countries,3331090.0,88991634.0,26715.0,252703566.0,75.86,83.22
702,2009,November,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
